stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
LTHbelv1,,"THEUX Belvédère",,  50.530428,   5.812955,5354,,0
LTHbelv2,,"THEUX Belvédère",,  50.530714,   5.812831,5354,,0
LTHcamp1,,"THEUX Camping de Polleur",,  50.531570,   5.862896,5354,,0
LTHcamp2,,"THEUX Camping de Polleur",,  50.531558,   5.863380,5354,,0
LTHcent1,,"THEUX Place du Centre",,  50.542269,   5.812688,5354,,0
LTHcent2,,"THEUX Place du Centre",,  50.542259,   5.812788,5354,,0
LThchar1,,"THIMISTER Chaussée Charlemagne",,  50.647970,   5.874471,5921,,0
LThchar2,,"THIMISTER Chaussée Charlemagne",,  50.647791,   5.874492,5921,,0
LTHchau1,,"THEUX Chaufheid",,  50.526061,   5.830475,5354,,0
LTHchau2,,"THEUX Chaufheid",,  50.525987,   5.830354,5354,,0
LTHchiv1,,"THEUX Le Chivroux",,  50.516329,   5.815975,5356,,0
LTHchiv2,,"THEUX Le Chivroux",,  50.516373,   5.816191,5356,,0
LTHcime1,,"THEUX Cimetière",,  50.536368,   5.804654,5354,,0
LTHcime2,,"THEUX Cimetière",,  50.536373,   5.804180,5354,,0
LTHec--1,,"THEUX Ecole",,  50.534069,   5.814135,5354,,0
LTHec--2,,"THEUX Ecole",,  50.534096,   5.814279,5354,,0
Ltheg--1,,"THIRIMONT Eglise",,  50.390209,   6.094515,5708,,0
LTheg--1,,"THIMISTER Eglise",,  50.653087,   5.864414,5921,,0
Ltheg--2,,"THIRIMONT Eglise",,  50.389693,   6.093270,5708,,0
LTheg--2,,"THIMISTER Eglise",,  50.653150,   5.864028,5921,,0
LThelse1,,"THIMISTER Rue Elseroux",,  50.658051,   5.861056,5921,,0
LThelse2,,"THIMISTER Rue Elseroux",,  50.657721,   5.861108,5921,,0
Lthfagn1,,"THIRIMONT Fagne Do d'Hâ",,  50.392190,   6.098149,5708,,0
Lthfagn2,,"THIRIMONT Fagne Do d'Hâ",,  50.392747,   6.098153,5708,,0
Lthfren1,,"THIRIMONT Chemin de Freneux",,  50.399802,   6.087302,5708,,0
Lthfren2,,"THIRIMONT Chemin de Freneux",,  50.399859,   6.087457,5708,,0
LtHfrie1,,"THOMMEN Friedhof",,  50.221757,   6.078335,5766,,0
LtHfrie2,,"THOMMEN Friedhof",,  50.221745,   6.078465,5766,,0
LThgare1,,"THIMISTER Ancienne Gare",,  50.653656,   5.872134,5921,,0
LThgare2,,"THIMISTER Ancienne Gare",,  50.653768,   5.872301,5921,,0
Lthgros1,,"THIRIMONT Route de Grosbois 5",,  50.390624,   6.090177,5708,,0
Lthgros2,,"THIRIMONT Route de Grosbois 5",,  50.390632,   6.090599,5708,,0
LThhoul1,,"THIMISTER Houlteau",,  50.635494,   5.863240,5921,,0
LThhoul2,,"THIMISTER Houlteau",,  50.635443,   5.862869,5921,,0
LTHjevo1,,"THEUX Route de Jevoumont",,  50.532858,   5.810791,5354,,0
LTHjevo2,,"THEUX Route de Jevoumont",,  50.533285,   5.810771,5354,,0
LtHkirc3,,"THOMMEN Kirche",,  50.218624,   6.073793,5766,,0
LtHkirc4,,"THOMMEN Kirche",,  50.218689,   6.073656,5766,,0
LtHkreu3,,"THOMMEN Kreuzung",,  50.217916,   6.077811,5766,,0
LtHkreu4,,"THOMMEN Kreuzung",,  50.217909,   6.077972,5766,,0
LTHmaka1,,"THEUX Rue du Maka",,  50.539308,   5.812752,5354,,0
LTHmaka2,,"THEUX Rue du Maka",,  50.539327,   5.812857,5354,,0
LTHmont1,,"THEUX Mont",,  50.534068,   5.790446,5354,,0
LTHmont2,,"THEUX Mont",,  50.534288,   5.790453,5354,,0
LThnouv1,,"THIMISTER Nouveau Quartier",,  50.655049,   5.880057,5921,,0
LThnouv2,,"THIMISTER Nouveau Quartier",,  50.655235,   5.880316,5921,,0
LTHperr2,,"THEUX Place du Perron",,  50.535922,   5.813021,5354,,0
LTHperr3,,"THEUX Place du Perron",,  50.534788,   5.812550,5354,,0
LThplen1,,"THIMISTER Route de Plenesses",,  50.632816,   5.859471,5921,,0
LThplen2,,"THIMISTER Route de Plenesses",,  50.632819,   5.859201,5921,,0
LThpoli1,,"THIMISTER Croix Polinard",,  50.645190,   5.848393,5921,,0
LThpoli2,,"THIMISTER Croix Polinard",,  50.645384,   5.848327,5921,,0
LTHprep1,,"THEUX Pré au Pont",,  50.525626,   5.846566,5354,,0
LTHprep2,,"THEUX Pré au Pont",,  50.525649,   5.846874,5354,,0
LTHroch1,,"THEUX St-Roch",,  50.527483,   5.818888,5354,,0
LTHroch2,,"THEUX St-Roch",,  50.527688,   5.818779,5354,,0
LThsere1,,"THIMISTER Serezée",,  50.640433,   5.862332,5921,,0
LThsere2,,"THIMISTER Serezée",,  50.640423,   5.862252,5921,,0
LTHtort1,,"THEUX Clos Tortaifontaine",,  50.538977,   5.819749,5354,,0
LTHtort2,,"THEUX Clos Tortaifontaine",,  50.539220,   5.819738,5354,,0
LTHturo1,,"THEUX Le Turon",,  50.513517,   5.818854,5356,,0
LTHturo2,,"THEUX Le Turon",,  50.513101,   5.819619,5356,,0
LTHturo3,,"THEUX Le Turon",,  50.513325,   5.818804,5356,,0
LTHturo4,,"THEUX Le Turon",,  50.513261,   5.818908,5356,,0
LTHwaux1,,"THEUX Rue du Waux Hall",,  50.531282,   5.815464,5354,,0
LTHwaux2,,"THEUX Rue du Waux Hall",,  50.531306,   5.815593,5354,,0
Ltibalt1,,"TILLEUR Rue Baltus",,  50.627025,   5.539599,5820,,0
Ltibalt2,,"TILLEUR Rue Baltus",,  50.627269,   5.539832,5820,,0
LTibarb1,,"TIHANGE Arbre Ste-Barbe",,  50.530564,   5.277862,5280,,0
LTibarb2,,"TIHANGE Arbre Ste-Barbe",,  50.530602,   5.277702,5280,,0
Ltibell1,,"TILLEUR Avenue Van Belle",,  50.622269,   5.539760,5820,,0
Ltibell2,,"TILLEUR Avenue Van Belle",,  50.622213,   5.539368,5820,,0
Ltibord1,,"TILLEUR Place du Bordelais",,  50.622597,   5.535812,5820,,0
Ltibord2,,"TILLEUR Place du Bordelais",,  50.622728,   5.535918,5820,,0
Ltibure1,,"TILLEUR Rue Bureaufosse",,  50.624100,   5.523641,5820,,0
Ltibure2,,"TILLEUR Rue Bureaufosse",,  50.624582,   5.523894,5820,,0
Ltibure3,,"TILLEUR Rue Bureaufosse",,  50.624678,   5.524006,5820,,0
Ltibure4,,"TILLEUR rue Bureaufosse",,  50.625006,   5.523166,5820,,0
LTicent1,,"TIHANGE Rue du Centre",,  50.526221,   5.255192,5280,,0
LTiCENT1,,"TIHANGE Centrale",,  50.531897,   5.266046,5280,,0
LTicent2,,"TIHANGE Rue du Centre",,  50.526423,   5.255904,5280,,0
LTiCENT2,,"TIHANGE Centrale",,  50.533314,   5.262684,5280,,0
LTIchev1,,"TILFF Bois des Chevreuils",,  50.565403,   5.607922,5820,,0
LTIchev2,,"TILFF Bois des Chevreuils",,  50.565486,   5.607591,5820,,0
Ltichif1,,"TILLEUR Rue Chiff d'Or",,  50.620325,   5.531644,5820,,0
Ltichif2,,"TILLEUR Rue Chiff d'Or",,  50.620360,   5.531511,5820,,0
Ltichif3,,"TILLEUR Ecole Chiff d'Or",,  50.620887,   5.532087,5820,,0
Lticime1,,"TILLEUR Nouveau Cimetière",,  50.622934,   5.525292,5820,,0
LTicime1,,"TIHANGE Cimetière",,  50.525236,   5.263781,5280,,0
LTIcime1,,"TILFF Cimetière",,  50.559343,   5.574778,5820,,0
Lticime2,,"TILLEUR Nouveau Cimetière",,  50.622652,   5.525402,5820,,0
LTicime2,,"TIHANGE Cimetière",,  50.525588,   5.263519,5280,,0
LTIcime2,,"TILFF Cimetière",,  50.559757,   5.574921,5820,,0
Lticoq-1,,"TILLEUR Rue du Coq",,  50.622738,   5.537934,5820,,0
Lticoq-2,,"TILLEUR Rue du Coq",,  50.622653,   5.538284,5820,,0
LTIdamr1,,"TILFF Rue Damry",,  50.567413,   5.581022,5820,,0
LTIdamr2,,"TILFF Rue Damry",,  50.567240,   5.580881,5820,,0
LTIdjal1,,"TILFF Place des Djales",,  50.563108,   5.594250,5820,,0
LTIdjal2,,"TILFF Place des Djales",,  50.563059,   5.594451,5820,,0
LTIdonn1,,"TILFF Rue Donnay",,  50.550885,   5.588577,5146,,0
LTIdonn2,,"TILFF Rue Donnay",,  50.550746,   5.588835,5146,,0
LTIdumo1,,"TILFF Parc Dumonceau",,  50.553801,   5.584620,5146,,0
LTIdumo2,,"TILFF Parc Dumonceau",,  50.554275,   5.584017,5146,,0
LTiec--1,,"TIHANGE Ecole",,  50.526847,   5.258575,5280,,0
LTiec--2,,"TIHANGE Ecole",,  50.527030,   5.258982,5280,,0
Ltiecch1,,"TILLEUR Ecole Chiff d'Or",,  50.621898,   5.530517,5820,,0
Ltiecch2,,"TILLEUR Ecole Chiff d'Or",,  50.621829,   5.530637,5820,,0
LTIecma1,,"TILFF Ecole Ste-Marie",,  50.565423,   5.577524,5820,,0
LTIecma2,,"TILFF Ecole Ste-Marie",,  50.565659,   5.578186,5820,,0
LTieg--1,,"TIHANGE Eglise",,  50.528552,   5.257875,5280,,0
LTieg--2,,"TIHANGE Eglise",,  50.528537,   5.258257,5280,,0
Ltiegl-*,,"TILLEUR Eglise",,  50.619572,   5.525433,5820,,0
Ltiegli1,,"TILLEUR Eglise",,  50.619669,   5.526379,5820,,0
Ltiegli2,,"TILLEUR Eglise",,  50.619449,   5.524729,5820,,0
Ltiegli3,,"TILLEUR Eglise",,  50.619606,   5.525632,5820,,0
LTiespe1,,"TIHANGE Bonne Espérance",,  50.522130,   5.268482,5280,,0
LTiespe4,,"TIHANGE Bonne Espérance",,  50.522163,   5.268617,5280,,0
Ltiferb1,,"TILLEUR Ferblatil",,  50.616469,   5.530788,5820,,0
Ltiferb2,,"TILLEUR Ferblatil",,  50.615839,   5.531298,5820,,0
LTiflor1,,"TIHANGE Vieux Floricots",,  50.525297,   5.270882,5280,,0
LTiflor2,,"TIHANGE Vieux Floricots",,  50.525098,   5.269870,5280,,0
LTiforg1,,"TIHANGE Forges",,  50.530132,   5.262401,5280,,0
LTiforg2,,"TIHANGE Forges",,  50.529975,   5.262303,5280,,0
Ltigare1,,"TILLEUR Gare",,  50.619717,   5.528937,5820,,0
LTIgare1,,"TILFF Gare SNCB",,  50.571130,   5.585411,5820,,0
Ltigare2,,"TILLEUR Gare",,  50.619937,   5.529138,5820,,0
LTIgare2,,"TILFF Gare SNCB",,  50.571058,   5.585371,5820,,0
LTIgare3,,"TILFF Gare",,  50.571561,   5.584634,5820,,0
LTIgare4,,"TILFF Gare",,  50.571303,   5.585072,5820,,0
LTigera1,,"TIHANGE Rue Batti Gérard",,  50.524166,   5.265659,5280,,0
LTigera2,,"TIHANGE Rue Batti Gérard",,  50.524178,   5.265950,5280,,0
Ltihala1,,"TILLEUR Quai du Halage",,  50.618758,   5.520304,5820,,0
Ltihala4,,"TILLEUR Quai du Halage",,  50.618421,   5.521736,5820,,0
Ltihorl1,,"TILLEUR Rue du Horloz",,  50.624952,   5.530975,5820,,0
Ltihorl2,,"TILLEUR Rue du Horloz",,  50.624640,   5.530954,5820,,0
LTimalv1,,"TIHANGE Rue E. Malvoz",,  50.526278,   5.253765,5280,,0
LTimalv2,,"TIHANGE Rue E. Malvoz",,  50.526239,   5.253620,5280,,0
Ltimarq2,,"TILLEUR Rue Marquet",,  50.620427,   5.521670,5820,,0
Ltimarr1,,"TILLEUR Avenue des Marronniers",,  50.621349,   5.536174,5820,,0
Ltimarr2,,"TILLEUR Avenue des Marronniers",,  50.621241,   5.536776,5820,,0
Ltinico1,,"TILLEUR Rue F. Nicolay",,  50.620977,   5.529631,5820,,0
Ltinico2,,"TILLEUR Rue F. Nicolay",,  50.620949,   5.529546,5820,,0
Ltipass1,,"TILLEUR Passerelle",,  50.617775,   5.529217,5820,,0
Ltipass2,,"TILLEUR Passerelle",,  50.617928,   5.528776,5820,,0
LTIpepi1,,"TILFF Pépinière",,  50.574354,   5.596250,5820,,0
LTIpepi2,,"TILFF Pépinière",,  50.574412,   5.597058,5820,,0
LTIpire1,,"TILFF Parking du Pireux",,  50.565684,   5.588501,5820,,0
LTIpire2,,"TILFF Parking du Pireux",,  50.565362,   5.588864,5820,,0
Ltiplat1,,"TILLEUR Avenue des Platanes",,  50.623893,   5.538531,5820,,0
Ltiplat2,,"TILLEUR Avenue des Platanes",,  50.623822,   5.538499,5820,,0
LTipont1,,"TIHANGE Ponton",,  50.531388,   5.279036,5280,,0
LTipont2,,"TIHANGE Ponton",,  50.530815,   5.277304,5280,,0
LTIpora1,,"TILFF Place des Porais",,  50.568804,   5.583691,5820,,0
LTIpora2,,"TILFF Place des Porais",,  50.568708,   5.584202,5820,,0
LTIpres1,,"TILFF Prés de Tilff",,  50.572593,   5.590970,5820,,0
LTIpres2,,"TILFF Prés de Tilff",,  50.572438,   5.591013,5820,,0
LTIptme1,,"TILFF Pont de Méry",,  50.548666,   5.589926,5146,,0
LTIptme2,,"TILFF Pont de Méry",,  50.549008,   5.589927,5146,,0
LTiruel1,,"TIHANGE Longue Ruelle",,  50.523768,   5.269851,5280,,0
LTiruel2,,"TIHANGE Longue Ruelle",,  50.523733,   5.269753,5280,,0
LTIsain3,,"TILFF Sainval",,  50.576393,   5.600956,5820,,0
LTIsain4,,"TILFF Sainval",,  50.576262,   5.601093,5820,,0
LTIsupe1,,"TILFF Super GB",,  50.562545,   5.574969,5820,,0
LTIsupe2,,"TILFF Super GB",,  50.562505,   5.575104,5820,,0
LTiterr1,,"TIHANGE Malles-Terres",,  50.531255,   5.265549,5280,,0
LTiterr2,,"TIHANGE Malles-Terres",,  50.531115,   5.265535,5280,,0
Ltithie1,,"TILLEUR Rue du Vieux Thier",,  50.624729,   5.536287,5820,,0
Ltithie2,,"TILLEUR Rue du Vieux Thier",,  50.625260,   5.536307,5820,,0
Ltitill*,,"TILLEUR Avenue des Tilleuls",,  50.624032,   5.537118,5820,,0
LTNcarr1,,"TINLOT Carrefour",,  50.478115,   5.378295,5265,,0
LTNcarr2,,"TINLOT Carrefour",,  50.477722,   5.378496,5265,,0
LTNcarr4,,"TINLOT Carrefour",,  50.477795,   5.377694,5265,,0
LTNcarr6,,"TINLOT Carrefour",,  50.477721,   5.378496,5265,,0
LTNcarr8,,"TINLOT Carrefour",,  50.477409,   5.378350,5265,,0
LTNeau-1,,"TINLOT Château d'eau",,  50.481508,   5.379457,5265,,0
LTNeau-2,,"TINLOT Château d'eau",,  50.481502,   5.379090,5265,,0
LTNegli1,,"TINLOT Rue de l'Eglise",,  50.482989,   5.383375,5265,,0
LTNegli2,,"TINLOT Rue de l'Eglise",,  50.482849,   5.383494,5265,,0
LTNmont1,,"TINLOT Le Monty",,  50.474157,   5.384042,5265,,0
LTNmont2,,"TINLOT Le Monty",,  50.474138,   5.384419,5265,,0
LTNsarl1,,"TINLOT Ferme Sarlet",,  50.482836,   5.390927,5265,,0
LTNsarl2,,"TINLOT Ferme Sarlet",,  50.482703,   5.390919,5265,,0
LTobilz1,,"TONGEREN Bilzerpoort",,  50.783325,   5.465577,5018,,0
LTobilz2,,"TONGEREN Bilzerpoort",,  50.783438,   5.464197,5018,,0
LTOcime1,,"TOURINNE Cimetière",,  50.641254,   5.185120,5252,,0
LTOcime2,,"TOURINNE Cimetière",,  50.641175,   5.185157,5252,,0
LTOeg--1,,"TOURINNE Eglise",,  50.639449,   5.176718,5252,,0
LTOeg--2,,"TOURINNE Eglise",,  50.639340,   5.176736,5252,,0
LTokoem1,,"TONGEREN Koemarkt",,  50.783466,   5.470182,5018,,0
LTokoem2,,"TONGEREN Koemarkt",,  50.783612,   5.470399,5018,,0
LTolijn*,,"TONGEREN Station",,  50.783421,   5.473638,5018,,0
LToluik1,,"TONGEREN Luikerpoort",,  50.776578,   5.461223,5018,,0
LToluik2,,"TONGEREN Luikerpoort",,  50.775841,   5.461328,5018,,0
LTOplac1,,"TOURINNE Place",,  50.639247,   5.174209,5252,,0
LTOplac2,,"TOURINNE Place",,  50.639107,   5.174228,5252,,0
LTotrui1,,"TONGEREN St-Truiderpoort",,  50.780147,   5.460469,5018,,0
LTotrui2,,"TONGEREN St-Truiderpoort",,  50.780134,   5.460042,5018,,0
LTowijk1,,"TONGEREN Wijkstraat",,  50.772199,   5.461061,5018,,0
LTowijk2,,"TONGEREN Wijkstraat",,  50.772280,   5.460730,5018,,0
LTPabat1,,"TROIS-PONTS Abattoirs",,  50.369484,   5.863472,5552,,0
LTPabat2,,"TROIS-PONTS Abattoirs",,  50.369690,   5.863354,5552,,0
LTPbeau1,,"TROIS-PONTS Beau Rivage",,  50.360902,   5.879221,5542,,0
LTPbeau2,,"TROIS-PONTS Beau Rivage",,  50.361022,   5.879186,5542,,0
LTPbode1,,"TROIS-PONTS Route de Basse-Bodeux 60",,  50.370437,   5.860232,5552,,0
LTPbode2,,"TROIS-PONTS Route de Basse-Bodeux 60",,  50.370601,   5.859884,5552,,0
LTPcamp1,,"TROIS-PONTS Camping",,  50.361247,   5.838658,5552,,0
LTPcamp2,,"TROIS-PONTS Camping",,  50.361184,   5.838431,5552,,0
LTPcarr1,,"TROIS-PONTS Carrefour",,  50.376391,   5.874592,5552,,0
LTPcarr2,,"TROIS-PONTS Carrefour",,  50.376418,   5.874410,5552,,0
LTPec--1,,"TROIS-PONTS Ecole",,  50.370266,   5.871474,5552,,0
LTPec--2,,"TROIS-PONTS Ecole",,  50.370165,   5.871723,5552,,0
LTPgare*,,"TROIS-PONTS Gare SNCB",,  50.368916,   5.872864,5552,,0
LTPhenr1,,"TROIS-PONTS Henrimoulin carrefour",,  50.367143,   5.848813,5552,,0
LTPhenr2,,"TROIS-PONTS Henrimoulin carrefour",,  50.367153,   5.848440,5552,,0
LTPnoup1,,"TROIS-PONTS Noupré 192",,  50.371414,   5.885723,5552,,0
LTPnoup2,,"TROIS-PONTS Noupré 192",,  50.371503,   5.885737,5552,,0
LTPpisc1,,"TROIS-PONTS Piscine Communale",,  50.363502,   5.873708,5552,,0
LTPpisc2,,"TROIS-PONTS Piscine Communale",,  50.363494,   5.874096,5552,,0
LTPplco1,,"TROIS-PONTS Place Communale",,  50.371816,   5.871130,5552,,0
LTPplco2,,"TROIS-PONTS Place Communale",,  50.371871,   5.871233,5552,,0
LTPpreh1,,"TROIS-PONTS Préhipair",,  50.362075,   5.883421,5542,,0
LTPpreh2,,"TROIS-PONTS Préhipair",,  50.362193,   5.883263,5542,,0
LTPreco1,,"TROIS-PONTS Rue des Ecoles",,  50.371266,   5.868936,5552,,0
LTPreco2,,"TROIS-PONTS Rue des Ecoles",,  50.371547,   5.869076,5552,,0
LTPsalm1,,"TROIS-PONTS Pont de la Salm",,  50.372296,   5.872132,5552,,0
LTPsalm2,,"TROIS-PONTS Pont de la Salm",,  50.372155,   5.871988,5552,,0
LTPsatr1,,"TROIS-PONTS Satracom",,  50.378345,   5.876198,5552,,0
LTPsatr2,,"TROIS-PONTS Satracom",,  50.378196,   5.876304,5552,,0
LTPwann1,,"TROIS-PONTS Route de Wanne",,  50.339177,   5.903643,5542,,0
LTPwann2,,"TROIS-PONTS Route de Wanne",,  50.339030,   5.903849,5542,,0
LTRcarr1,,"TROOZ Carrière de Forêt",,  50.567336,   5.700611,5154,,0
LTRcarr2,,"TROOZ Carrière de Forêt",,  50.567220,   5.700390,5154,,0
LTrchar1,,"TREMBLEUR Charbonnage",,  50.687330,   5.724244,5143,,0
LTrchar2,,"TREMBLEUR Charbonnage",,  50.687000,   5.723965,5143,,0
LTRchpl1,,"TROOZ Chapelle",,  50.569913,   5.694792,5820,,0
LTRchpl2,,"TROOZ Chapelle",,  50.569763,   5.695283,5820,,0
LTRcite1,,"TROOZ Cité des Thiers",,  50.573565,   5.676051,5820,,0
LTreg--1,,"TREMBLEUR Eglise",,  50.695663,   5.726546,5143,,0
LTRespe1,,"TROOZ Rue de l'Espérance",,  50.560007,   5.668848,5820,,0
LTRespe2,,"TROOZ Rue de l'Espérance",,  50.559906,   5.668913,5820,,0
LTResse1,,"TROOZ Esseler",,  50.571499,   5.683901,5820,,0
LTResse2,,"TROOZ Esseler",,  50.571444,   5.684105,5820,,0
LTRfend1,,"TROOZ Fenderie",,  50.571451,   5.689366,5820,,0
LTRfend2,,"TROOZ Fenderie",,  50.571682,   5.689784,5820,,0
LTRferm1,,"TROOZ Ferme",,  50.571858,   5.675172,5820,,0
LTRferm2,,"TROOZ Ferme",,  50.571912,   5.674849,5820,,0
LTRfica1,,"TROOZ Avenue Fica",,  50.573287,   5.686844,5820,,0
LTRfica2,,"TROOZ Avenue Fica",,  50.573279,   5.687042,5820,,0
LTRgare0,,"TROOZ Gare S.N.C.B.",,  50.573803,   5.688682,5820,,0
LTRgare1,,"TROOZ Gare S.N.C.B.",,  50.573809,   5.688676,5820,,0
LTRgare4,,"TROOZ Gare S.N.C.B.",,  50.573909,   5.688924,5820,,0
LTrgibe1,,"TREMBLEUR Rue du Gibet",,  50.693291,   5.717352,5143,,0
LTrgibe2,,"TREMBLEUR Rue du Gibet",,  50.693090,   5.717196,5143,,0
LTRlonh1,,"TROOZ Sentier Lonhienne",,  50.569975,   5.680750,5820,,0
LTRlonh2,,"TROOZ Sentier Lonhienne",,  50.569984,   5.680995,5820,,0
LTrmaro1,,"TREMBLEUR Rue de Maroux",,  50.698844,   5.717210,5143,,0
LTrmaro2,,"TREMBLEUR Rue de Maroux",,  50.699179,   5.717009,5143,,0
LTrmor4,,"TREMBLEUR Route de Mortier",,  50.688907,   5.724831,5143,,0
LTrmort1,,"TREMBLEUR Route de Mortier",,  50.689387,   5.724064,5143,,0
LTrmort2,,"TREMBLEUR Route de Mortier",,  50.689232,   5.724107,5143,,0
LTrmort3,,"TREMBLEUR Route de Mortier",,  50.688995,   5.724871,5143,,0
LTRmosb1,,"TROOZ Ry de Mosbeux",,  50.569536,   5.691084,5820,,0
LTRmosb2,,"TROOZ Ry de Mosbeux",,  50.569715,   5.691638,5820,,0
LTRoasi1,,"TROOZ Café de l'Oasis",,  50.564717,   5.675958,5820,,0
LTRoasi2,,"TROOZ Café de l'Oasis",,  50.564267,   5.675697,5820,,0
LTRpeec1,,"TROOZ Péry (école communale)",,  50.558701,   5.666486,5820,,0
LTRpeec2,,"TROOZ Péry (école communale)",,  50.558632,   5.666237,5820,,0
LTRpery2,,"TROOZ Péry",,  50.558137,   5.666242,5820,,0
LTrrich1,,"TREMBLEUR Rue Richelette",,  50.687479,   5.730077,5143,,0
LTrrich2,,"TREMBLEUR Rue Richelette",,  50.687603,   5.728850,5143,,0
LTRryta1,,"TROOZ Ry de Targnon",,  50.564620,   5.707011,5154,,0
LTRryta2,,"TROOZ Ry de Targnon",,  50.564420,   5.706945,5154,,0
LTRsain1,,"TROOZ Sainry",,  50.567461,   5.678911,5820,,0
LTRsain2,,"TROOZ Sainry",,  50.567319,   5.679006,5820,,0
LTRsain3,,"TROOZ Sainry",,  50.567105,   5.678303,5820,,0
LTRthie1,,"TROOZ Rue au Thier",,  50.570107,   5.677388,5820,,0
LTRthie2,,"TROOZ Rue au Thier",,  50.570271,   5.677008,5820,,0
LTychev1,,"THYS La Chevenotte",,  50.719325,   5.373484,5140,,0
LTychev2,,"THYS La Chevenotte",,  50.719197,   5.373309,5140,,0
LTychev3,,"THYS La Chevenotte",,  50.719885,   5.374139,5140,,0
LTychev4,,"THYS La Chevenotte",,  50.719714,   5.374156,5140,,0
LTyh51-1,,"THYS rue Happart 51",,  50.717537,   5.385920,5140,,0
LTyh51-2,,"THYS rue Happart 51",,  50.717525,   5.385672,5140,,0
LTyhall1,,"THYS Hallettes",,  50.725212,   5.385927,5140,,0
LTyhall2,,"THYS Hallettes",,  50.725030,   5.385869,5140,,0
LTyhapp1,,"THYS Rue L. Happart",,  50.714200,   5.385992,5140,,0
LTyhapp2,,"THYS Rue L. Happart",,  50.714095,   5.385798,5140,,0
LTyhapp3,,"THYS Rue L. Happart",,  50.714538,   5.385748,5140,,0
LTyhapp4,,"THYS Rue L. Happart",,  50.714521,   5.385594,5140,,0
LTymahr1,,"THYS Rue Mahré",,  50.720258,   5.394648,5140,,0
LTymahr2,,"THYS Rue Mahré",,  50.720197,   5.394508,5140,,0
LTywaut1,,"THYS Rue J. Wauters",,  50.723324,   5.388848,5140,,0
LTywaut2,,"THYS Rue J. Wauters",,  50.723378,   5.388436,5140,,0
LTywyna1,,"THYS Rue Wynants",,  50.722290,   5.391238,5140,,0
LTywyna2,,"THYS Rue Wynants",,  50.722347,   5.390781,5140,,0
LvA12--3,,"VALENDER 12",,  50.348375,   6.196781,5708,,0
LvA12--4,,"VALENDER 12",,  50.348295,   6.196699,5708,,0
LvA30--1,,"VALENDER 30",,  50.350194,   6.205499,5708,,0
LvA30--2,,"VALENDER 30",,  50.350091,   6.205549,5708,,0
LVAakke1,,"VAALS De Lange Akker",,  50.771125,   6.009871,5350,,0
LVAakke2,,"VAALS De Lange Akker",,  50.770928,   6.009912,5350,,0
LVAbloe1,,"VAALS Bloemendael",,  50.773260,   6.014022,5350,,0
LVAbuss1,,"VAALS Busstation",,  50.772381,   6.020754,5350,,0
LVAflat1,,"VAALS Flat",,  50.768959,   6.014403,5350,,0
LVAflat2,,"VAALS Flat",,  50.768900,   6.014287,5350,,0
LVAgemm1,,"VAALS Gemmenicherweg",,  50.766875,   6.015475,5350,,0
LVAgemm2,,"VAALS Gemmenicherweg",,  50.766935,   6.015310,5350,,0
LvAkirc1,,"VALENDER Kirche",,  50.350033,   6.200196,5708,,0
LvAkirc2,,"VALENDER Kirche",,  50.349941,   6.200097,5708,,0
LvAkirc3,,"VALENDER Kirche",,  50.349740,   6.199919,5708,,0
LvAkirc4,,"VALENDER Kirche",,  50.349644,   6.200001,5708,,0
LVApark1,,"VAALS Parklaan",,  50.772654,   6.011165,5350,,0
LVApark2,,"VAALS Parklaan",,  50.772727,   6.011091,5350,,0
LvAschr1,,"VALENDER Haus Schröder",,  50.354944,   6.195672,5708,,0
LvAschr2,,"VALENDER Haus Schröder",,  50.354888,   6.195526,5708,,0
LvAschw1,,"VALENDER In Der Schwong",,  50.347225,   6.192526,5708,,0
LvAschw2,,"VALENDER In Der Schwong",,  50.347152,   6.192604,5708,,0
LVAstjo1,,"VAALS St. Jozefplein",,  50.774717,   6.012739,5350,,0
LvAwere1,,"VALENDER Werether Weg",,  50.355702,   6.218764,5708,,0
LvAwere2,,"VALENDER Werether Weg",,  50.355796,   6.218842,5708,,0
LVAwolf1,,"VAALS Wolfhaag",,  50.759096,   6.005171,5350,,0
LVAwolf2,,"VAALS Wolfhaag",,  50.759039,   6.004700,5350,,0
LVBbvin,,"VAUX-BORSET Rue Bas-Vinave",,  50.610873,   5.224456,5263,,0
LVBcarr1,,"VAUX-BORSET Carrefour",,  50.616971,   5.232093,5263,,0
LVBchau1,,"VAUX-BORSET Parc du Château",,  50.611413,   5.245152,5263,,0
LVBchau2,,"VAUX-BORSET Parc du Château",,  50.611540,   5.245153,5263,,0
LVbcoul1,,"VIERSET-BARSE Rue de la Coulée",,  50.478118,   5.291883,5206,,0
LVbcoul2,,"VIERSET-BARSE rue de la Coulée",,  50.478220,   5.291791,5206,,0
LVBdela1,,"VAUX-BORSET Rue Delava",,  50.614274,   5.225300,5263,,0
LVbeg--1,,"VIERSET-BARSE Eglise",,  50.483747,   5.298543,5206,,0
LVbeg--2,,"VIERSET-BARSE Eglise",,  50.483569,   5.298389,5206,,0
LVBeg--2,,"VAUX-BORSET Eglise",,  50.613249,   5.231283,5263,,0
LVbgend1,,"VIERSET-BARSE Gendarmerie",,  50.484640,   5.302043,5206,,0
